,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Country Name
Saint Vincent and the Grenadines,-0.24331954458466332,-0.16547767456278364,-0.7992245083895981,-0.9072636723957361,-0.24178135339148887,-0.4149719608075523,-0.4449571929788984,-0.3185521773200778,-0.6661286257212792,-1.6679000347937059,-0.28764053436447384,-0.30153840281254934,-0.45224152534029344,-0.18175139177224883,-0.21841002918496485,-0.08830980175772463,-0.06925148821256423,-0.5178695577056857,0.3314320386828377,-1.0823834902662797,1.4333430352013716,-0.5133923749114588,-0.291886927437851,-1.690963282969185,-0.3154295505180733,-0.5056287688269837,Saint Vincent and the Grenadines
Samoa,1.7570160255237381,-0.34677730265285023,4.013068166743835,-0.0209445330762707,0.6904154504832537,-0.10503327656433882,-0.14111665312785512,0.16091074603022298,-0.6408949703300554,-5.25638365132137,-0.19556409947924583,-0.03689167513208432,-0.006397880940677597,0.0023724413843812164,0.007393458706177818,0.0,-0.005349056255291718,-0.4231424159233305,0.09023923786174223,-0.09743498802041936,-0.15504029891114413,0.9531640941849374,-5.654764477783698,-1.067615144637062,-12.590812129191782,-0.3401019194232738,Samoa
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,San Marino
Sao Tome and Principe,0.07915335202291227,0.07018618883690066,-0.0321506447329483,-0.38262070485526006,0.04385163097204987,-0.03441497179367115,0.029782906105097953,0.04330366775798383,-0.18827022249572503,0.32266073199608175,0.48268223120701875,-0.09787374454132104,-0.05966900900930328,-0.1422910871076885,-0.05822214306218163,-0.25405905793958283,-0.17316981138988527,-0.03770120877169005,0.32842530881922777,-0.3874512522462127,-0.06487862043486164,-0.17738511036233395,-0.06527782431417636,-0.13116107963390178,0.12563095138791053,-0.18263600038091965,Sao Tome and Principe
Saudi Arabia,-0.2885572890644178,-4.678209404447822,0.5938018828730349,4.461145117594939,-1.1660111340815933,-0.5409117388190152,-1.795192641635647,0.34954420313750373,-0.5477138088647432,-0.2762031222303919,0.6691329296296438,-25.74242348218858,-0.2743561792774231,-0.16264715327117268,-0.10896969536066889,-0.22046268669261077,-0.3552162674014704,-0.13016705225575678,0.15266720556621596,-0.16071970646493403,-0.13644238331037667,-0.4812816659290157,1.7780635934997302,1.5938303328243701,0.13552765494720884,0.5017888877247398,Saudi Arabia
Senegal,0.25117193912246316,-0.25378237632384604,0.1367758781364424,0.05040964179552771,-0.09168195522684044,-1.3666870834657312,0.18757440048439628,-0.3591055447583248,-0.4115562585280605,0.11288160992234396,-0.8746312953021265,-0.2016139193139483,-0.045826162191216074,-0.06851668811228112,-0.13527961992752485,-0.11915815857253641,-0.023470568766350865,-0.02021445172244796,0.04144166008006086,0.21199440700555203,-0.06041273668613239,0.18224162288759782,-0.5691350297904305,-15.492712821825462,0.10314818454398056,-0.34651602354449446,Senegal
Serbia,,,,,,,,,,,0.2183996622796785,-0.02012959652110182,0.04004609934167537,-0.07143712074633571,-1.2931572665148798,-0.08088619721894316,-0.10870274744335512,0.06360636621978358,-0.2174760233254919,0.39494400074215263,0.0,-0.3003019022413911,-0.11240990838755717,-0.8734484748238531,-0.0,0.0,Serbia
Seychelles,-7.797287003572386,-0.19326265651621372,-0.44826885426416885,-3.113706502946774,-0.8763081190172188,1.1220479212907233,-0.8691815737202414,-0.402407747340383,0.0,-0.9908069887521399,2.6785969163664287,0.3012779368910476,-0.9519804757149074,0.9228495727482409,1.188359647787151,-0.4305176963657009,5.793532666268088,-0.5904614867001584,-0.16865784510196297,-0.6356446450773825,2.2534741170907706,0.5222149862099543,-0.08506722514173358,-5.227229342221643,1.7145449368238581,5.39968288813922,Seychelles
Sierra Leone,-0.007722398766862699,0.017456364122478887,-0.02422310452429859,-0.02272191120486568,0.1271738774529668,-0.08394545221167136,0.07778234541894705,0.04023728336009277,0.4479550235955299,0.14736029318463334,-0.054926548647698865,-0.13410685490417176,-0.265456685318578,-33.75171273355963,-0.18362935173831907,-0.18634613557253146,-0.19171376772176743,-0.17857456880669406,0.6074611088658988,-0.9909166217990709,-0.23587897848180914,-0.10283541657342006,-0.0994050323019668,8.489716404989746,0.13875306799092937,0.20693649773307696,Sierra Leone
Singapore,-0.4025720803507298,-0.051754592129530215,0.09273656127814399,-0.09720108280620636,-0.15181661922921189,-0.09506859065836785,-4.029187581577987,0.47951853231619096,0.3929437614173743,0.9798830438887633,1.495856114334182,-1.238133870537842,-1.4987516373725662,-0.0481206453466831,0.0,0.12809706730911577,0.04571598463396491,-0.323438929503413,1.2486032909335465,-0.30302382051787846,0.30923794697585055,2.2454152905957656,-2.559262183497532,3.8199533193492248,0.23532811733400066,-1.4399643129691648,Singapore
Slovakia,0.06329084922397825,-0.7046154552760324,-0.4256773475573928,-0.6965134553725254,-0.35720373666118116,-0.41889524201025613,-2.4822520960635006,-1.0385575500444395,0.3313713530089668,4.482539469501513,-2.3169453512345206,-0.05248086011811564,0.0227291453555139,0.1548014101922303,0.11670384202187778,-0.09480674016240839,0.04601365176397271,0.21598318540848557,-0.9348888404308316,-0.5669482214304724,0.14450437921782863,1.6031173014027607,0.0,0.9545947925486331,-0.17274508361794583,0.0,Slovakia
Slovenia,0.10094654598917242,5.96086193803956,0.0,-0.05443332562598323,-0.053869359213394356,-0.9251348312262778,0.6913433066007928,-0.24060281927247498,-0.6382552395938031,-0.3876785357823447,-1.3686011931072608,0.0,-0.031627277408131295,0.26058936153892215,0.1616732257095823,0.4593806591936517,0.2543449775527576,0.7196589508615021,-0.0,-0.5422081054809095,-0.09721551817462307,-0.1299143921277763,-0.521054419715528,0.6583082487328993,0.045682264815918805,0.0,Slovenia
Solomon Islands,-0.712508287908107,-0.15415237316763525,-0.44344857328338794,-0.24856078484024843,-0.22298256942517544,-0.30758043400173757,1.425881919315172,0.13197872372147723,-0.5365794825111013,0.10739384419869302,0.31542172243339583,0.049578905248903536,-0.07346385428759179,-0.06501634377648344,-0.05475923377159187,-0.1333117451425877,-0.047935644257842684,-0.20254033072299826,0.6547520398781086,-0.15134230423377973,-0.08979856328666627,-0.17727195968159692,-0.48708594382929477,-1.6237464415741896,0.3729881900928112,-0.3881718634494872,Solomon Islands
Somalia,-0.019935145577142706,-0.14488973807957034,0.010406821740379456,0.052159292288440545,-0.26347758303157837,0.03575138482977416,0.009407283103602108,-0.0030914605081508936,0.062337000964099464,-0.12445316126001937,0.016951044187756066,0.08335746258278871,-0.04235435500725551,-0.035107373111437606,-0.07525530258856014,-6.082923960835774,-1.2407393189299467,-0.684204038414236,0.024698902542051048,0.09466029210962974,-1.238079056127406,-0.049467874640647516,-0.11742552574119605,0.17235790213331595,0.10728507332338151,0.4068129886004809,Somalia
South Africa,-0.7484012994342256,-0.5789524935528921,1.3013087536005468,-1.718227212319092,-0.35464477400921907,0.34672837314482663,-1.3137108878023496,0.16600968072973118,0.7011866441215951,0.9173357621919379,0.10837816668238703,0.19192183229996698,-0.02178427865614526,-0.03428927232623781,-0.08131468613379719,-0.20263511526507216,-0.08120592871449576,0.11739759396318321,-0.3449488691605118,-0.023049167391781762,-0.06674263482130875,0.11078475114130801,0.09174514551139556,0.15472461753824793,0.09178819758533696,0.13575420191529194,South Africa
South Korea,0.5797064665755,0.4640271987944645,-0.6586254561090177,0.007256427922473086,-0.06389978803290763,-0.5676538890492729,0.44642109394755153,0.1414692078465877,-0.09185835728748054,0.2721099051393331,2.068646111061712,-0.7301522984833267,0.10509354235475077,-0.17867596528000212,-0.38922355755585497,0.35680631958263526,1.0294048757230756,0.423685021951766,0.35457812162468305,0.3234896087804296,0.16291768214320343,2.9344789263192426,-1.2815332523199843,0.19641432512837348,-1.692097592802047,-2.6760094308233042,South Korea
South Sudan,,,,,,,,,,,,,,,,,,,0.060121710880388854,-0.07896751441973668,-0.14438507782178914,0.036728937172744724,-0.04652000432823546,-0.11157488561045976,0.09478155614551963,0.0341515618574052,South Sudan
Spain,-0.3019116155551371,-0.16700101621637614,0.22415448587400594,-7.757663635596472,-0.16294702519582643,-0.4066204846587313,-0.10364150776987562,-0.38634833725446266,1.9091881860783724,-0.6276802825638028,0.21369729397599221,0.1498947532330571,0.15199646504357503,0.04832106467116188,0.2413819483141845,0.30230854264392076,0.09742781411436169,0.5714795535958637,0.502298730374707,0.14297282252046795,-0.5843651768995394,0.14392108256103223,-1.4863450944362548,2.7911092396800785,-0.060468142337639086,0.0,Spain
Sri Lanka,-0.17864092662825515,-0.273768930442319,-0.24416684277518666,-0.11426905373209642,-0.13333856976347983,-0.13830312700115216,-0.09265529425540303,-0.13188439537476337,0.11123489725611108,0.028749068263082458,-0.05705194432799913,0.07755282355818409,0.0514311080596027,0.051831803583881286,0.015340252653655803,-0.0029221976776937723,-0.02909078879262585,-0.029951953222130418,-0.4251507004792952,-0.07632243389769401,-0.10452729671296151,-0.35730626572399654,-0.17144768107346706,-0.20093265444160127,-0.968330713351857,-0.490749481396364,Sri Lanka
Sudan,0.09322506151950205,0.026011612480235046,-0.04611681495507226,-0.02786111154746609,-0.21878283698401366,0.03336101973570632,-0.0479446208528342,0.20160207381323225,0.16817625122793115,-0.11030201946892336,-0.2741852512228219,-0.1368316570992785,-0.07771429259668675,-0.06658542867584422,-0.05798109879814921,-0.03596728164797635,-0.043890262597325015,-0.03504801073134223,0.5258159159664815,-0.10160681571834099,-0.04736182920905071,0.10228490834472838,-5.5641329899489405,-0.0650616101223549,-0.26600738021026255,-0.3185602530668416,Sudan
Suriname,-0.25492655027168803,-1.3597934667239873,0.1885782268742014,-0.3261857803836853,-2.5214518800457446,-0.062182994990796533,-0.25895456548986057,-0.07995603319028315,0.07757038995134882,-0.6182089113833092,0.1094974415902252,-0.04548675963582817,-0.0911542672421788,-0.09259954488235173,-0.0663170681216591,-0.06922858348368141,-0.11535970493810738,-0.06283064873871996,-0.12882434395578607,-0.0927160426528578,-11.14753241308778,-0.08829551533969346,-0.4628064212920368,-1.31482933602851,0.10747699739639412,0.028370572606486393,Suriname
Swaziland,-0.9095884139674748,-0.3827134175431853,2.7600324065859367,-0.7567892608429261,-0.18553286156348717,0.40358217238799204,-0.529513933468449,0.28935445421380296,0.6498854551345445,3.2611683633754773,0.16359693580343926,0.21990463511707664,-0.027645436185841896,-0.05103357895927204,-0.09293536868793548,-0.46355517217957176,-0.3363996155802409,0.3214120226121551,-0.26700889316218174,-0.10063345250392246,-0.3133980132431675,-3.5755964383294634,0.35858549420219876,0.48490800637362197,0.22748816512063522,0.2769130846819006,Swaziland
Sweden,-0.23309798690127415,-0.3219925650111407,0.18679206973703946,-0.7923348487023527,-0.49043907853158303,-0.844364737213237,0.6122380966013645,-1.417459090925199,0.0,-0.6479049474926012,-0.2452814439091097,0.5195942924389217,0.14665141073763038,0.15963911941185968,0.8643002126748623,0.6334485296373119,0.10614652515671805,0.3336570185346708,-0.09651040752769126,0.1597770469877413,-0.2749661029291459,-0.11500870564604293,-0.19797429431864222,0.3504954457543759,0.1152305859939819,0.0,Sweden
Switzerland,0.0,0.0,1.1594015221607605,-0.13802381222558432,-0.041628894059799096,-0.3186397517871175,0.0982240472412596,-0.2561424391651476,-0.3307155220562682,-0.20656408044201302,-4.180595756966725,0.09584246296974981,0.0,0.1991053901365222,0.0,0.3180477704037187,0.13605413708976175,0.09639893728975042,-0.38864006448421784,0.20504054801700167,0.0,-0.0,0.0,0.7374432342010152,-0.0,-0.0,Switzerland
Syria,-0.4692540551524467,-0.3200435900404219,-0.912158099514281,0.09325532706599096,-0.34296635381820684,-0.2486498248917571,-0.5797280436181388,-0.4544261024139417,2.646461659799057,-0.24393880348686683,-0.4236951308190024,-1.1242882966484657,0.3315844871978137,-0.0685617104305105,-0.08404954180200264,-0.08497811881348472,-0.06365808430080674,-0.041867602494997866,-9.956457540243388,-0.30690514302286626,-0.2715000864352489,0.1273717315792979,0.09367073665330367,0.16014314859433357,0.12067855696828467,0.05229558111604813,Syria
Taiwan,-0.010143318466636856,-0.006317506635090916,-0.02565362853769758,-0.12631237904866746,-0.07842363236698023,1.3172894190193398,-0.38730732785549754,0.1262877466683046,-0.539208966768135,-0.528154556958371,0.4565746649595787,-2.030426766711204,-1.7920209536413108,-0.4619965418365516,-0.5822106192913128,-1.5241785517204784,-1.0103188614505814,-2.7458650485357334,-0.1657404456319822,0.07631392950420701,0.11967704391767396,0.5927954547305266,0.3455275317256301,0.23718859861511163,-0.6886330913854738,0.7996505972121212,Taiwan
Tajikistan,0.3962875243470853,0.08871728831854682,0.16542386751122887,0.1259169331140346,0.22476619825093413,0.16784702980881427,0.23120796232072066,-0.07819753753218597,0.1804099983261344,0.16123189386876505,-0.13691296140418274,-0.25347801016760085,-0.09099006342305278,-0.05195382648490728,-0.10657664336848365,-0.0185465257853962,0.000995812226707474,0.00558875172817658,-0.04640961200888847,0.013143703990774833,-0.006553946677727801,-0.02380455617703786,-0.06448149787397092,-0.1428869351295232,0.06499257320181596,0.09488163386065518,Tajikistan
Tanzania,-0.11230774724031811,0.07789889275748656,0.09482545611266059,24.394425749421256,-0.08065204234162135,-0.04583718389550185,-0.056040816883198626,-0.09220574893746072,-2.471165688132063,-0.15501652268475408,0.3641244622666714,-0.12152264152881227,-0.025089860633160627,-0.020361199036613372,-0.03196090127997755,-0.055859818397829025,-0.04663413278223765,-0.031582217520071655,-0.6924346277739085,-0.19673312093905937,-0.2627778518307578,-0.11034847974641648,-0.10961382159848071,-0.2101177370889199,0.1642028409123541,-0.6330394397910825,Tanzania
Thailand,-0.20944159563853496,-0.1944719019745518,-0.22324278755783125,-0.18019902550027483,-0.161518107079082,-0.3398609929988852,0.12179596119491498,0.08684428479540596,-0.2091722024755989,1.5884607077017319,0.31488785969768895,-0.14213714716383302,-0.10360315333961945,-0.07370550033383581,-0.08636329303922463,-0.027172087751532303,-0.014307703295772873,-0.025100583554093704,0.03384487112310902,-0.012585306309721895,-0.03946112466279005,-0.07732926692188276,-0.12416827192902712,0.22444985629368305,0.49278625900808837,-0.45013929923231843,Thailand
Timor-Leste,0.2026960278354532,0.14248398881783467,0.32718573022182595,0.4183865740414672,0.3984756833185101,0.2495786665202655,-0.4052372618914499,0.16815356699025827,-0.04247986854636283,0.029918620712517094,-0.01807955010544854,0.21220826390480582,-0.28041524628814807,-0.012909961599839365,-0.02057984613577625,-0.032523490984885696,-0.24621510010014025,-0.03451984464930057,0.06520046755808342,-0.08493408074407612,-0.050973153179979525,-0.13401502945522023,0.12291881713186692,0.07036008719187702,0.08334953774584083,0.09949214137069223,Timor-Leste
Togo,0.5568368056781965,-0.7267708497880014,0.0758751494389817,0.0761554472992932,-0.059372290563954336,-0.2485749877597657,1.0790788161807658,0.14571847666189142,0.3661694518979775,0.052818176240863865,0.26658148613460364,-0.0699913762653066,-0.039079711057307474,-0.2130482183169661,0.6375089982751602,-3.3965557376802895,-0.11327727683587208,-0.058815781953197394,1.239569026919647,1.5036422425261042,-0.14524131781795663,0.5988014280290697,-0.173928224199465,-0.4943831354079868,0.13830638270122053,-0.3134840857954738,Togo
Tonga,-0.034056525692427814,0.43119508471007545,0.5396844043087331,-0.4969990987665946,-0.2812024084909016,-0.15594814549126504,0.3117680917785958,0.08054866402636723,-0.2588559313540504,0.13050897744853215,0.026779959270187118,-0.04342067357809391,-0.033020065383190356,-0.04237274721755706,-0.08630607415036959,-0.09071846112209099,-0.2987487786585744,-0.10274951434789605,0.23975220381534637,-0.08690266832959186,-0.061433081354561506,-0.2687963124820528,0.2581081122843092,-0.4273855395257269,0.11259245939109613,-0.23379789025674216,Tonga
Trinidad and Tobago,-1.1460841578938208,-2.496100188072447,0.27449750166574416,-0.5631773482949503,-0.5291158863964349,-0.42554728169271905,4.986387479420553,-0.44023474075696717,-0.1292000302318459,-0.05511284690835363,-0.06548130516759962,0.0,0.011523187713894519,0.030502003545735734,0.031674387146126165,0.043185612355812995,0.03249548344894369,0.017836442756486357,-0.00881317301897443,0.007518232585361382,-0.0077597598124453816,-0.8809606558486475,-0.09724096892243983,-0.9728699700428841,0.06905294564730435,0.06863449445090654,Trinidad and Tobago
Tunisia,-1.7305057196949092,-0.35233511754942837,0.7507730876367851,-1.1086843198389225,-0.38475126828726813,-0.6661529046048907,0.8820900643184644,-1.0113919105543923,-0.8436220931810836,0.40836308715165737,-1.3544818220939878,-0.49620968678260435,-0.08260168235302967,-0.07413075183923865,-0.11447860415439978,0.07259563034439936,0.09548401487549385,0.12306846405870353,-0.4927461389501569,6.577387082935858,0.6296458846590112,-0.5229328667818317,0.45478760344681407,0.06863684098699552,0.047758700319286924,0.23354549130297497,Tunisia
Turkey,2.038009753723991,-0.7244268099591056,-0.20263628800439254,0.07160248766635159,-0.06977259982940173,-0.3309777139220628,-0.5932188934460172,-0.48928681752898306,0.22681346183213946,-0.409298972984578,0.07492653272332876,-0.12014526725630348,-0.06771972700367195,-0.06521219443651559,-0.07199358779954015,-0.15961907586834811,-0.05776534047097362,-0.08447716886690863,0.05455639805685324,-0.043314630937409566,-0.11935429344996788,-0.21389656586942535,-0.10853801896906323,0.2520960024698763,0.09079777773263127,0.7781954280172886,Turkey
Turkmenistan,0.6820411210774296,0.23080228014345805,-4.123330686518097,0.27722457755291624,0.7164362506648236,-0.8106187125895323,-0.4658004811656942,-0.8387513989422749,-0.11002132334411825,-0.10282275573347027,-0.053882163410176695,-0.05244240668610673,-0.04124343819505516,-0.14863551324162527,-0.04158498060407892,-0.0028968300765842255,0.05668242706336113,0.09705740700883654,-0.2665369730905842,0.23164756999512917,0.07635808506864916,0.08384376787664283,0.07951007400300221,-0.007506068720914062,0.045368010139947686,1.0529725557187612,Turkmenistan
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,Turks and Caicos Islands
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuvalu
Uganda,0.005865005991985726,-0.04005591589189276,-4.635705274904836,-0.004872271235935079,-0.02218610121690121,0.20754760952257856,-0.08396793909620029,0.06440469954529165,0.0628564237633753,0.07314393401747322,-0.7780558569070234,-0.37764073531411335,-0.3472583578633594,-0.05894640433989148,-0.06874133096939868,-0.18421868676452283,-0.0663352169015684,-0.07909328193979034,-0.9875879701393928,-32.88238396350513,-0.2697266968943877,-0.15325612144758946,-0.8666085456660695,-0.3435912741810404,0.12469022640550066,0.6844031368460736,Uganda
Ukraine,0.68661134649009,0.7146842753523365,0.5517157541564955,0.2829404862548341,0.5026998573472654,0.5956794805884772,-0.3465083364655032,0.31499849321904905,0.2981618623958333,10.114075877544249,-0.10004370752656228,0.29511944268980744,0.21154109254393652,0.12979917481251624,-0.012186462161499826,0.3059298053414341,0.07945514938312404,0.3106666331956091,-0.02929519924110235,-0.16513318741296426,0.054318837355682256,0.607113114146915,-0.34984445977505635,0.019756896566582426,-0.016939975720568982,-0.8763259791912981,Ukraine
United Arab Emirates,1.1201493880891982,6.930787153117269,1.6977339445224442,-5.564936982312753,-1.0398633842225564,-0.8450407929787837,-2.840226874947121,0.571935690692437,-0.8186269315154677,-0.2645764413754667,0.7013731476876621,-4.481625675541401,-0.6596225867521799,-0.4667085235427703,-0.46580789873737904,-0.5615626962483429,14.046765837669849,-0.43420003539195356,0.08236033985719292,-0.41111066753629266,-0.0957800984441969,-0.250915447590006,-0.29786935739590176,-0.3165198695048297,0.08680197427286906,0.714063932233483,United Arab Emirates
United Kingdom,-0.12865514533682545,-0.5579873706172592,0.16322146788159236,-0.15911930425925744,-0.0996630481921763,0.22614600220972023,-0.059136453574611274,-0.10612663084735975,-1.0920351639406152,1.3085494476256085,0.44019635508857996,0.0,0.29406330940426767,0.1718716860778846,0.13256899474264655,0.57190910742313,0.16788936657024894,-0.39571903147269205,0.056862749669610455,0.9617963060654524,-0.08021487078679532,0.568858360099435,-2.0626800937273915,-0.11837452384144498,0.10945514814040007,-0.0,United Kingdom
United States,-0.38848051170292847,-0.16421380024013663,-0.3115522427494807,-0.17298128081267863,-0.3188878584425986,-0.022856733748590426,-0.051355883703849976,0.3282171100421095,0.08540238473555309,0.4592966404433801,-0.57339817447688,-0.20606586447539932,0.3466782454920013,0.03446963107288775,0.04636150102878131,0.49751949613054514,0.15719964985938772,-2.693517658060357,1.2519992914141567,-1.2439401523976532,-0.6711963415782698,-0.2177142844090541,-0.42802824650900045,0.07318024627513749,-0.31243099882831876,-1.1736699055093915,United States
Uruguay,-0.022681177593820136,-0.02778647271187584,-0.06419611609697431,-0.07787498935134313,-0.1490881090130598,-0.27756006591564963,-0.3012956807768885,-0.2708508771155861,0.20319449580541482,0.2046445357859111,0.1038472559187262,0.021919236352714044,0.06360554233642528,-0.05003305218179763,-0.02741070237205885,-0.05863584648800508,-0.03862483418710149,-0.0256134548231097,-0.1910352138397116,-0.028432315104993888,-0.03856499117839326,-0.11071846242640097,-0.061663343059360526,0.8248255959295413,0.08212492320432553,0.4119364206124091,Uruguay
Uzbekistan,6.543374328483762,0.41245150379960993,2.3082858513354867,1.3232379515476498,-1.983029041892453,-4.7210631060580335,-0.769705739018738,1.71279769280903,-0.27633725851964996,0.2497649677822802,0.13732193751347235,0.5413267842471117,-4.00155436321792,0.2424717283983584,-0.23191799232281202,0.06682864942551987,0.2564077249872363,0.10619458023851111,-0.32826583833706957,-0.497697140295133,-0.23602799785842507,-0.1771079364831949,1.1809447725435753,0.48954288448618793,0.27500771832573934,0.8445439993387128,Uzbekistan
Vanuatu,-0.05129785295373438,-0.5747003795609016,-119.59285881487996,-0.12075353254723434,-0.08844376050768578,-0.6319273235113823,1.164419074967148,0.14874756121760374,-12.560537700118644,1.0126745072346421,0.3854391009838296,-2.2177718539424136,-0.15919231399835593,-0.19897844743513446,-0.4520463666226609,-0.2746164304559689,-0.12651782251833654,-0.1507891923250938,0.8037215752764755,-0.11770184670672723,-0.11966666581774899,0.2658861328863307,3.724630809011217,0.8981227782512076,0.11598385118160623,-0.3561107768293973,Vanuatu
Venezuela,-0.30162503076720576,-0.22224609306147655,0.8232796330004006,0.4583512704588415,-0.0694346896479476,0.18162814405641922,-0.09439595412159246,-0.40447187185514333,-0.31441412941199043,-0.09060821480317861,-0.5101008028859098,0.055822655497905736,0.11989039029886882,-0.04257062052475187,-0.0481917765475404,-0.05359380714396738,-0.05360498732721672,-0.035456182027208634,-0.40789395166991943,-0.06395758578400512,0.0545635752049616,-0.05961554643009056,0.2641617624578789,-0.03620174482536461,,,Venezuela
Vietnam,-0.08546507857141551,-8.34861280031265,-0.16937824390203612,-0.2812524106587012,-0.25982242762381663,-0.39862972432915034,-0.9128227977709573,-70.17609852079568,-1.2617662285294446,-0.5479825551944288,-0.7386076423781871,-0.2790152302750103,-0.08422699183320748,-0.026679193920062315,0.0,0.02622327734231543,0.0338450018133048,0.023406030222913304,0.11453380344933514,0.062486680383622546,0.02287662009483857,0.014872673124110657,0.011702364221015813,0.006707143068397271,-0.037777419139558746,-0.039767848452354156,Vietnam
Yemen,1.3260446029129023,-1.1699787698774478,-2.2173087060194288,6.322342598970202,-0.2442157455295529,-0.19874151983767535,-1.000644044768756,0.36655368249602305,-0.20076434919568917,-0.14371811363850126,-5.5848774577160825,-0.4906031485705938,-0.39269191056103747,-0.2567206271941898,-0.1699596356898447,-0.19278467684928796,-0.33632596334240566,-0.19285221043740272,0.31366703826941544,-0.47195823603026055,1.1669387309122237,-6.2954038418090725,-0.46670889581615815,0.3746216145738796,0.1208086740111539,0.2800778297086245,Yemen
Zambia,0.06780144945561979,0.19446427023126572,0.2392890424989573,-0.0829511915895821,-0.44666648318790014,0.07298660789833014,-0.031684224104203254,0.022836842657390756,0.07210835785439257,-0.16092827070713914,-0.050730842399572644,3.661491492537958,-0.057815763998371336,-0.03997444066687561,-0.036401638108735083,-0.02564992477016209,-0.1895089655549208,-0.05984092404187891,0.0888734947050546,-0.05204436066399678,-0.08490868850911246,0.8780427830070422,-0.367713143011784,0.4835219657577125,0.05097048698939408,6.0619324424501375,Zambia
Zimbabwe,0.3813837441489206,0.167699906312732,0.6773683332167912,-0.8137263083326942,-1.0863839005307814,-0.11753000235923569,-1.112556932840199,0.058045111661748784,0.25931526441001,0.1889309974477755,0.7701942037949108,0.09731456858725383,0.05059347498214067,0.027468977334223505,-0.0071326293919793905,-0.058246289200374,-0.1196031265397219,-0.033568653074627974,0.004936257590658335,0.004339860128739563,-0.014580858350190493,-0.029618321890223762,-0.101864053998506,-3.9845577886982664,-2.420946483541572,-1.4668139192472032,Zimbabwe
